OCC2010,nat_emp_0,nat_lf_0,nat_unemp_0,nat_emp_nc_0,nat_lf_nc_0,nat_unemp_nc_0,for_emp_0,nat_hrs_0,n_nat_0,nat_emp_1,nat_lf_1,nat_unemp_1,nat_emp_nc_1,nat_lf_nc_1,nat_unemp_nc_1,for_emp_1,nat_hrs_1,n_nat_1,foreign_share,emp_tot,d_log_nat_emp,d_log_nat_emp_nc,d_log_for_emp,d_nat_unrate,d_nat_unrate_nc,d_nat_hrs
8950,518889.9541,594070.2408000001,75180.2867,407561.62950000004,466613.0738,59051.44430000001,200566.98429999992,36.36033441113827,194,659146.2012000001,699904.2835000003,40758.0823,562751.7222000001,597487.7490000002,34736.0268,223810.21559999997,34.54273317631764,192,0.242813318879289,2395292.4077000013,0.23925353681352313,0.32264638082849295,0.10965016371215697,-0.06831737986385891,-0.06841654110473094,-1.8176012348206285
8965,11608909.036999963,12194870.491299968,585961.4543,10468204.94659998,11003443.829599986,535238.883,4123569.0904999967,40.85008855203027,3732,10323961.849900004,10790643.343700005,466681.49379999994,9224807.679199988,9627743.423299989,402935.74410000007,3445711.0055000014,41.16551393098684,2832,0.2320418402628321,46213248.72209984,-0.11730523719987573,-0.1264462209414603,-0.17958880162196422,-0.004801111767790821,-0.006791326440900872,0.31542537895656864
9000,3136200.0327000017,3227137.9301000014,90937.8974,2640652.279700001,2716381.8784000017,75729.5987,840137.6687000003,43.12307608745147,1026,2541304.8645999976,2600701.291299997,59396.4267,2062288.7273999997,2089738.5653999997,27449.838000000003,640933.9254000004,42.74581861337772,713,0.1780832611470212,11795905.347699985,-0.21033421105264694,-0.24720956350414802,-0.2706393986098785,-0.00534049773061605,-0.014743311560333327,-0.3772574740737511
9030,2344140.0539000025,2378008.3608000027,33868.306899999996,509404.7426000002,522812.04520000017,13407.302599999999,267041.91180000006,38.97200119645247,772,1621088.4613999992,1677654.132799999,56565.67140000001,296798.8862999999,296798.8862999999,0,400742.33360000013,40.56575039850576,531,0.10808481394077968,7339400.0783,-0.3688208065066334,-0.5401881137431506,0.40591304206069445,0.01947482405235794,-0.02564459392834202,1.5937492020532957
9050,1390804.2467000003,1413086.3445000001,22282.0978,697929.5016000003,719820.7417000004,21891.2401,283873.58680000005,33.991447377246054,360,988700.9261000004,999489.0981000004,10788.172,505046.81150000024,515834.98350000015,10788.172,167815.21069999997,33.10722377858638,254,0.13931905837689196,4342030.323400005,-0.34124556796435,-0.3234669760694526,-0.5256655844460276,-0.00497470434575592,-0.009498073466151787,-0.8842235986596734
9120,5004242.3148,5291362.252600001,287119.9378,4461729.427500002,4706081.448900001,244352.0214,837933.0624999995,35.352365291788786,1677,4450715.871400002,4717363.3083000025,266647.4368999999,3857632.303399999,4098645.1609,241012.85749999995,1042113.5224000008,35.137180997447246,1366,0.15355294266574673,17692163.612999998,-0.117221062435382,-0.14548285251159676,0.2180679434134074,0.0022626694989855076,0.006880447353992902,-0.2151842943415403
9130,32762609.242300075,34325287.414199986,1562678.1719000002,29952686.29950005,31428675.331600033,1475989.0321000007,10052584.8887,43.943998226199156,10605,31000815.74699991,32489204.435199946,1488388.6881999988,28360082.25759996,29764266.18839998,1404183.9307999986,9871802.212700006,43.037987412950635,9272,0.22214713819538096,128460455.05930027,-0.055274384455774594,-0.05463641120470797,-0.01814737250780496,2.8622538273778697e-4,2.137047545966858e-4,-0.9060108132485212
9140,2712659.8698000005,2922918.8247000007,210258.95489999995,2165027.2519999994,2357479.010799999,192451.75879999998,3907089.443299999,35.93265753701223,856,3018879.001499999,3182179.5699999975,163300.5685,2397471.6501000016,2555286.9508000007,157815.3007,4445270.093800003,34.40488070861568,824,0.5838271369145833,19722446.423699938,0.10695591561693973,0.10198175402563692,0.12904792172918533,-0.02061737852213584,-0.01987425403729641,-1.5277768283965543
9150,1880106.2986000006,1969369.841,89263.54239999999,1554647.1660000004,1625801.9644000004,71154.7984,1000254.8990999998,35.67687601369068,601,999652.1406000002,1058732.8083999997,59080.667799999996,841030.9229000001,882245.6971000001,41214.77419999999,261144.17189999993,36.63171819165973,281,0.2967003796780101,7684714.526399998,-0.6316762369690565,-0.6143754674727795,-1.3429375080267647,0.010477248149397426,0.002949786397169328,0.9548421779690486
9200,451968.76689999993,459226.6493999999,7257.882500000001,351306.3217000001,358564.2042000001,7257.882500000001,35222.61029999999,48.36110324643528,198,429042.61879999994,433585.3413999999,4542.7226,337058.6633,341601.3859,4542.7226,35959.145500000006,49.38588094600734,135,0.03922142572720282,1636177.3931000002,-0.052056819150148925,-0.04140156399346395,0.020695232345747883,-0.005327463079108124,-0.006943200078043953,1.0247776995720628
9310,428357.0755999999,481194.6775999998,52837.602000000006,347268.26099999994,360042.63899999997,12774.378,93776.1337,48.13923082829276,165,453031.18830000004,455218.2473,2187.059,318577.55539999995,320764.61439999996,2187.059,18114.764600000002,50.20246806867074,157,0.12177529544894776,1528841.3394,0.05600383491606742,-0.08623162031355847,-1.6441830559641062,-0.10500062388039619,-0.0286619133316976,2.0632372403779797
9350,394058.9474000002,449773.23560000013,55714.288199999995,348716.47190000006,401665.5491000002,52949.07719999999,278297.00719999993,35.13774832136362,134,591678.6743999998,677448.6365999997,85769.9622,470705.4223,556475.3844999999,85769.9622,194636.2455,35.709400212174685,161,0.37532499855028967,2204742.4115000004,0.40646319699860634,0.299973277399447,-0.35755650577952025,0.0027353776862091284,0.022306943423057363,0.5716518908110686
9360,862026.0117000001,950576.8507000004,88550.839,770316.6802000004,858867.5192000002,88550.839,138077.09780000002,36.04068005936447,300,915738.0619000001,1008612.7787999999,92874.71689999998,793412.4591,875800.4340000001,82387.97489999999,96353.0587,38.30563731115461,311,0.09757984236684204,2940374.2559999973,0.0604449189612275,0.029541508100026093,-0.35979306878871853,-0.001073206683365746,-0.009030229729893716,2.2649572517901433
9410,343880.55470000004,359740.5064000001,15859.9517,303357.82620000007,319217.7778999999,15859.9517,111754.1269,41.02495953297452,137,326403.40060000005,326403.40060000005,0,270396.4967,270396.4967,0,108552.28450000001,41.57131524729213,103,0.1907554751998815,1426904.0891999996,-0.052160330827057066,-0.115023665203557,-0.02906922086175534,-0.04408720012854243,-0.04968379832832613,0.5463557143176061
9420,996632.5727,1007511.1097,10878.537,798515.3438999996,804676.4406999997,6161.096799999999,119500.0169,44.51003209474784,300,914574.7555000002,934388.5344000005,19813.778899999998,631687.8914000003,651501.6703000006,19813.778899999998,173506.35220000002,42.47484428131491,285,0.13447681498404376,3172064.758899995,-0.08592295997897992,-0.23435875393040462,0.37289769802630524,0.010407638673635674,0.022755862107575534,-2.035187813432934
9510,586500.2517,589172.2124,2671.9606999999996,531379.5619000001,534051.5226000001,2671.9606999999996,81178.3139,45.241014690908436,205,572530.4720000002,604770.8143000002,32240.342299999997,530217.3346000002,562457.6769000003,32240.342299999997,116680.92370000003,43.758999306090814,179,0.11252595501751582,2091026.1847000013,-0.024107137036644133,-0.002189583952569407,0.36279492019101944,0.04877490700525975,0.05231728794890548,-1.4820153848176219
9560,327723.6237999998,348582.61659999983,20858.9928,327262.2262999998,348121.2190999998,20858.9928,59960.8405,42.78278614081977,155,337655.38839999994,360062.80040000007,22407.412,315808.61419999995,335274.5715999999,19465.9574,66453.0296,45.21337676856253,116,0.14971091174700746,1166817.0066,0.029855171607827913,-0.0356253859852238,0.1028036854799268,0.0023925028913818827,-0.001859014153562967,2.4305906277427596
9600,5706083.214099995,6165610.030599995,459526.81650000013,5416606.355399997,5854397.961499995,437791.60610000015,1638278.4582999991,41.03407064935959,1577,5671723.686999994,5945779.068099997,274055.3811,5536218.480799994,5804689.337599998,268470.8568,1490876.2890999997,41.376308145753846,1401,0.217794072765034,22457252.95140005,-0.0060397635234927805,0.021842197341097602,-0.09428190936850278,-0.028438206792313854,-0.02852926850950749,0.3422374963942545
9610,3233873.511500001,3473914.3316000006,240040.82010000004,3115699.990500001,3354004.8786999993,238304.88820000004,1173660.7360000007,33.73632704727859,993,3313836.663799997,3664772.0796999983,350935.4158999999,3113424.879799997,3455710.8663999974,342285.98659999995,1192108.2100000002,33.62114711468073,926,0.26108099472791646,13573809.095500069,0.024425982767018795,-7.304752588979113e-4,0.015595646342099201,0.02666105536585968,0.027998523472455933,-0.11517993259786152
9620,21451532.199800033,23357134.658100028,1905602.4583,19800448.074200023,21627618.550800044,1827170.4766,5465016.304799998,37.0825033868497,6615,19245857.407699954,21020511.717999954,1774654.3102999984,17558840.53879993,19240197.726899974,1681357.1880999983,5392324.547400003,36.40496518533832,5394,0.18522835168782165,79956162.8586999,-0.10850023607401127,-0.12014700996969196,-0.013390542778846992,0.0028394312424204343,0.002904526715312189,-0.677538201511382
9640,5025856.233099994,5631461.292700001,605605.0596000002,4616381.234199997,5169177.700399994,552796.4662000001,3187865.710799996,34.336644938594546,1471,3949169.281399996,4438869.701000002,489700.4195999998,3704162.8107999954,4189037.8594999993,484875.0486999998,2884833.6239999994,34.8447350762323,1021,0.3518608012183005,25001624.766500022,-0.24109058578762088,-0.22015384430933338,-0.09988440773020457,0.002781378167221016,0.008807657293529322,0.5080901376377511
9720,883862.9022000007,923013.6808000006,39150.7786,797450.5769000007,834229.5851000004,36779.008200000004,377615.6413999998,38.95773763368438,264,1088248.3640000005,1158024.2680000004,69775.90400000001,1012510.7790000001,1082286.6830000002,69775.90400000001,272447.9702999999,36.03942393809291,301,0.25683182620569256,3977112.5475000017,0.20802271449903564,0.23876858465051498,-0.32642919541852855,0.0178380179613451,0.02038342076807327,-2.918313695591472
9750,588176.6277000002,606677.5894000003,18500.9617,559838.4359000002,576401.3848000002,16562.9489,191737.45229999995,42.99169214496446,199,672528.8642999997,694925.3248999997,22396.4606,585787.9527999997,608184.4133999996,22396.4606,136126.13,41.1396002193356,192,0.17523377914660854,2104745.1821000013,0.13401774141080303,0.04530963401996324,-0.34254511788414455,0.0017330443470094346,0.008090018793816024,-1.8520919256288622
